id,text,is_offensive,target
db35b573-d347-43d2-b780-68b93fe20157,şimdi kendine iyi insan diyorsun,1,INSULT
4fe48014-64e6-4a61-aeb6-481b16eefc8b,kadın ata binemez,1,SEXIST
88ae8ab8-61cd-4385-a11f-463e35812997,uluslararası kurum kuruluşlarda görev alabilecek hukukçuların hukuk kültürü yanında mutlaka yabancı dil bilgileri donanmış olmaları gerekmektedir,0,OTHER
b0591244-9360-4326-be03-53b94efe1357,kızsınız unutmayın gezmede tozmada işiniz var,1,SEXIST
33e6570f-dbea-4d7c-9bec-95765cb6f932,mal bulmuş mağribi davrandın,1,RACIST
958d427e-4621-47eb-b4c9-6ef986415559,tahta göğüsler,1,INSULT
fe6bfbc7-f150-41af-a40d-f12e7483c2e4,çingeneliler benim sadece suçlu,1,RACIST
335e5ce1-7346-48d3-8867-6e74047237d9,barbar şarkısını dinledin mi,0,OTHER
b6bd978b-e9db-45dc-8bce-1cb711f2133e,biraz gülmek lazım,0,OTHER
d41da117-24f0-4fd1-b724-15ce9f9fe640,sıfatla benimle konuşabiliceğini düşünürsün,1,INSULT
38381b45-555e-45ae-89b4-bec32711f233,yemek sonrası otele transfer,0,OTHER
530c6662-239c-4c69-8c30-38ac69e622c0,başaklar ve meyve kanatları olgunlukta kırmızı,0,OTHER
49e2af66-2fba-4f28-ac94-df1114e6e3d7,alevi burada yakamazsın,0,OTHER
93355f65-84b2-40fc-b703-c3e116607b52,ülkesindeki savaştan kaçıp burada sefa sürüyor vatanseverlik,1,RACIST
330f35e3-fa76-4601-8013-1ce9cdf24838,arkadaşım takmış koluna çingeneyi olacak iş mi allah aşkına,1,RACIST
63573bae-66f3-4711-b949-62a3f02912cd,elini götüne sokarım göt gezersiz,1,PROFANITY
5b3606d6-085b-4e21-8831-3246e070ffe8,maymun suratlı zencilere benziyorsun,1,RACIST
25087dd0-07b0-4a24-9da2-a1193683ccf5,aralarında cilalı katman vardır suyu iter,0,OTHER
326ef705-8bd9-4ddc-b6c2-e43385b2ecdb,orospu çorbası,1,PROFANITY
bbb83d93-a77a-4e90-8fa5-f23c76160df5,ödün kopuyor dimi bana yazcan kolunu siktiğim puştu,1,PROFANITY
bc407468-0106-45bd-a546-549230984fe3,senin hakkında sık duydum,0,OTHER
5439891b-f953-4622-8228-1b52921053e5,ağzınla 31 çekeyim,1,PROFANITY
bb2d531e-c80d-4e5b-8e79-76b5ae527e11,kızımızı dövmedik dizimizi dövdük,1,SEXIST
46053ebf-df63-455a-9111-b137587db37b,önce konut bakanıydı,0,OTHER
398d9d7f-fd51-4bb7-897f-53665988600d,fizik matematik kurallarının oyunlarda kullanılması,0,OTHER
2264e35b-d4a2-493b-9f54-cdba73fe5675,erkekler yöneticiliği becerirken kadınlar beceremez,1,SEXIST
b3cab88a-fa01-47c7-aa87-b2b774acfc88,kızlar kahve içmez kararır,1,SEXIST
fe107a3b-b3fa-469d-93a9-e79d754d29d5,suriyeliler çalıyorlar dolandırıyorlar soyuyorlar,1,RACIST
2e5a4423-1b01-4071-a000-a7b25adce5cd,seni dürzü seni,1,INSULT
8a736786-03e5-49e9-befe-0f0753cd7cdd,çirkef çıktın böyle,1,INSULT
1f63e752-ca29-4bc9-b5fb-e2d1181ddc81,anormal hareketlerin insanı sıkmaya başladı,1,INSULT
153f5500-3faf-4520-a276-83b416571f1d,kadın dediğin üç düşünüp söyleyecek,1,SEXIST
c8edbe26-24a6-4524-ba39-54dd12540fc1,üç şeyden vefa yoktur kadın at bıçak,1,SEXIST
5233b49a-c546-40d7-9229-bcbd55aa8670,yüksek sesle kavga ediyorlar,0,OTHER
989ef602-8013-4aa5-9187-169907ca4a90,erkeğine sesini çıkaramazsın,1,SEXIST
93375851-78a8-420f-a360-d43cbc79341a,akşam evde yiyelim,0,OTHER
83d7088b-85ab-4570-8419-aee7d5e6479b,kürt’ün kocayanına keçi güttürürler,1,RACIST
26a0fb28-403d-4a29-a54f-57b7a23a4036,kadınlar futboldan anlamaz,1,SEXIST
fe412954-7e12-4b1d-b2f2-47a65dd4204f,öncelikle hangi işlemlerden başlamalıyım,0,OTHER
ca28fc4f-23db-45e2-95b1-7dcc3ac46f79,hemen şehrimizde hatta ilçemizde benzer olaylar yaşanmıştır yaşanıyordur,0,OTHER
918c1921-b33c-4ffb-946a-f86fbb1defea,ormandaki yüzünde yara izi olan adamdı,0,OTHER
e9760192-55ca-4861-99b9-d9f196b5b315,böylece konuşmaların doğruluğu ispatlanabilir,0,OTHER
b86d9d4b-dfe3-4281-bb54-1fe6263e3255,yaş grubu cinsiyet fark etmeden sorunu yaşayan herkes saç ekimi yöntemini kullanabilir yaşadığı sorunu hayatından tamamen çıkarabilir,0,OTHER
76aee1ca-ec49-4e5b-9410-4195fc07131d,nehir beş fit derinliğindedir,0,OTHER
83245ec5-49b3-4158-84ba-71531e249dda,kadından adam olmaz gül ağacından odun olmaz,1,SEXIST
bb9c2f7f-af93-4835-9ca4-fbdbaf0ff6ac,takım elbisenin fermuarına sokayım,1,PROFANITY
d315c3c7-9e02-40f1-ad9f-c8c423d441af,küçük silahları vardı büyük yürekleri onlara karşı koydular,0,OTHER
1f264abe-19a9-4fe3-9dcf-ed725d3aab57,cok kilolusun elbise hic olmus,1,INSULT
6084b144-f355-4c4b-bcc6-0c7acd27b6dc,osmaniyeliler yolun ortasından yürür,1,RACIST
9926adb3-9348-472b-b5db-a4b997644a1a,alçaklarla konuşulacak mesele kalmadı artık,1,INSULT
9871fa83-343b-4117-b002-2c89d7299c0a,orangutanın minik boku sıfatlı,1,PROFANITY
6c42a0d5-7ece-40b0-9020-fd220ce93dc5,ihracat sırasıyla mısır kuzey kıbrıs türk cumhuriyeti suriye türkiye serbest bölge tunusa yapıldı,0,OTHER
59ccc243-e996-410d-82ab-e8fc82047dd1,çorumlu musun cimrilik,1,RACIST
811866ee-fbe5-4af6-9336-a3325992a641,gerikafalısın,1,INSULT
1f1e2d38-b4bc-45eb-a95a-f73cbbfb9009,onun ağızı leş kokar,1,INSULT
ba5f346f-6766-40a1-b632-f215b00b22da,şeyler yolunda gitmiyorsa yolun anasını sikmek sorun edilmemeli,1,PROFANITY
471c1e54-5788-4f78-8074-5ad6f7d96a21,kızı gönlüne bırakırsan davulcuya gider zurnacıya,1,SEXIST
8445318e-7c49-45bb-af65-b01fb303e63d,mendil cebimde taşımam seni,1,INSULT
f02aac0a-78ae-495e-b4f3-9c50e350a0f8,ölsen arkandan kimse ağlamaz,1,INSULT
213e4758-15b7-4a54-ad2e-d0fc0e446a6f,kadın erkek içinde kahkaha atmayacak öyle,1,SEXIST
c6c63ef7-43f8-4028-9864-08cee5dd14e3,kaçıyorsun ulan israil dölü,1,RACIST
707ddf61-4336-4684-a556-83df1f25518a,karılık etmek,1,SEXIST
23437f9a-de11-495a-baa5-2ff7aa55ddc5,şirketin merkezi kadar kötü yönetilirken son nokta mağazalarda büyük zarar göremedik,0,OTHER
7bfabe4d-8b80-4e77-ba61-ca606d5d79f0,an türkiye ürdün sınırında olan israilli gönüllü örgütler vasıtasıyla suriyelilere insani yardım yapıyoruz dedi,0,OTHER
a7280f4a-b5f0-41f0-a7e2-9e548c8bc7b1,süre içinde kayıt yaptırmamaları durumunda öğrenciler haklarını kaybedecek,0,OTHER
6ba0a401-b22c-49fd-b5b9-ca1be780c4b5,erkek getirmeyi kadın yitirmeyi bilmeli,1,SEXIST
97481d44-c371-4ae4-8d66-a1ff8ca06026,güçlü mükemmel tasarımı bakım gerektirmeyen cihazlarımız kolay ve kullanışlı çalışma sistemi uzun yıllar hizmet vermeye hazırdır,0,OTHER
6bb17388-57a5-4b68-8c68-9cf79bc8a3b8,yahudiler korkunçtur,1,RACIST
9ad40501-8cf8-4409-95d3-5c9968fd2a8c,armut kafalı oldun,1,INSULT
27b83405-9e21-4779-bbae-f770ffd0659b,elinin ayarını sikeyim,1,PROFANITY
5fa980cc-f9fe-4835-b269-9fa732198868,pekmezim dökülsünne götüm sikilsin,1,PROFANITY
3312d5a2-b586-416d-9cbe-55db0c2639e6,alçak gönüllü aynı zamanda harap durumdadır manastır iki bölümden oluşmaktadır,0,OTHER
6064b04e-7ed6-48f3-904f-bbecdb381182,soy erkekten gelir,1,SEXIST
2f4a8711-a0cb-4154-a085-1a7e2033f79d,kullanmaya kullanmaya beynin çürümüş,1,INSULT
53a413c3-adef-47b9-85e0-7cc28e9a923c,ananı gökkuşağı altında sikerim çocukların rengarenk doğar,1,PROFANITY
d2e81faa-97d3-4e34-a7f0-7aaf264d791b,gözüne inen perdenin kornişini sikeyim,1,PROFANITY
38b3551a-a6ad-4623-b527-f913da9ac063,kurtler konusuyosun,1,RACIST
f1d8a7e8-8b3e-451f-ba3b-eaec635cc066,erkekçe dövüşmedi,1,SEXIST
ab90a629-7a4e-4097-9065-648b5756cc39,biçim sürtüksün,1,PROFANITY
946ce12d-e6bc-418f-8477-eb988fee03b3,buna göre il ilçe merkezinde çalışan memurlar çalıştıkları yerin belediye sınırı içinde oturmak mecburiyetindedirler,0,OTHER
455c4e23-1c04-4a25-994a-5f90f481ae3c,suriyeliler geldi sapıklık olayları çoğaldı,1,RACIST
56a331e7-064b-47ee-b941-0f239bdae3ff,kız aklına uyup geldik,1,SEXIST
3bf02e6a-3f9b-4010-9457-52028aabb67c,amını sikerim senin ona buna bakma,1,PROFANITY
617db943-a509-4c2a-b111-ae8c536f13a8,oğlanı karı doğurmaz er karı doğurur,1,SEXIST
61081d49-6a80-457c-bd12-e48b0f06658e,donu düşük karılar gibisin,1,SEXIST
41dc1dae-039c-4b41-9f4c-30a0394bc0a7,arkadaş dümencidir güven olmaz,1,INSULT
3ca148e6-8ea7-427a-8fa1-6c9802f2e508,ancak onur üyeliği asıl üyeliğe dönüşmedikçe seçme seçilme hakları yoktur,0,OTHER
141a8e37-4e46-4c7c-af3b-5301c8d3ca2e,dünya sikime minare götüme bundan sonra,1,PROFANITY
13e076a5-e9de-49e9-b9f0-65d55476cc42,eş aileden gelen maddi kazanım mal vs olabilir,0,OTHER
aa240813-5aa8-4d4d-b395-c714ed7cd121,el sikiyle gerdege girmek,1,PROFANITY
8b1fb5fb-555a-4b3b-afe5-6ba1f12dfbcd,derste kıymetli evrak kavramına ilişkin genel çerçeve çizildikten sonra kambiyo senetleri olan poliçe bono çek ayrı incelenmektedir,0,OTHER
b8131134-cdfb-446f-956b-2c98466ce6d1,çalıştığınız üniversitede konuşuluyor neler vardı,0,OTHER
6fb98ea0-4fab-4e38-9a1e-ffd0698edbca,karısını döven adamı döven adamlar ebesini siktiğimin evladı diyerek dayak attı,1,PROFANITY
b077ada5-1eaf-48cd-bac7-f54bf9e91ec6,kadın dediğin konuşmayacak,1,SEXIST
1126a53b-5bd2-45cf-872a-f51c3cbcbb31,ancak aylarca uzun süren kullanımda vitaminler verilebilir,0,OTHER
668271bd-5d4d-41c7-a08a-242634960648,kaya madde sınıflama sistemleri,0,OTHER
ac20aac5-5502-4134-9603-3b8d686595b3,türk olmaniza ragmen cok sicak kanlisiniz,1,RACIST
ee7812b5-c19b-4c3e-854b-f6466a4fa3bd,kadınlar arabayı güzel park edemez,1,SEXIST
5384ba0c-6509-4984-b2e1-183435832f49,i̇ğrenç gözüküyorsun,1,INSULT
61f8763b-f152-4d83-8b77-8dfd3136993b,senin kadar malını görmemiştim,1,PROFANITY
281560b0-84c6-413a-91e5-8eb8a396527d,kusmuğum bile senden temiz,1,INSULT
bb6291dd-9acd-4dec-b27e-b08f7e7133f9,göstermek isteyen kanal isterse gösterir,0,OTHER
0ff8a9c0-9950-4dfd-95ae-2328bc1b1f2e,sonuç olarak medya algılarımızı yönlendirme değiştirme kapasitesine sahip çoğunlukla yönlendiren aracıdır,0,OTHER
fd4d0aef-bf66-4d7b-9708-a505a7980c7b,cılız dallama seni,1,INSULT
4d250d0e-644f-45bf-a458-87163f886c1f,sikik beyinli,1,PROFANITY
9a716f56-2284-420b-a4b2-ff1bd82d4e15,yaptığın modern kölelik,1,INSULT
0bd012df-ee13-4dba-a028-5f984a8f76c3,lan degisik,1,INSULT
41bf269f-758a-4de1-9f1c-1cf6034b24ff,kabarcık araya gelerek köpüğü oluştururlar,0,OTHER
2355731d-9a70-4151-aeb1-2edaa2725ffe,gayrimüslim birine hiçbir eşyanı emanet edemezsin,1,RACIST
4a87a969-517a-4bc0-80e0-3a81167b6e36,gavur inadin tuttu,1,RACIST
c07fdcb7-da5f-46d8-b082-d2db7a98f327,geleneksel sofra düzeni,0,OTHER
921caaf6-f54c-4296-b4bc-4accb4581f8c,sevişti bakir bakire erkeğe milli dediler kıza fahişe,1,PROFANITY
345ec7ea-27cd-4bb5-8755-be2f9c65889a,herhangi vasfın yok,1,INSULT
514a4c34-877d-4793-baeb-ddfc9049f898,gargamel suratlı,1,INSULT
69925d59-6980-459a-926e-e770228e16e9,senden iyilik bekleyen hata,1,INSULT
31758108-7233-44a8-8158-520921d7a0e1,hangi otobüse bineceğimizi bilmiyorduk,0,OTHER
a3ef8016-156b-4bb0-94f3-833712b21256,sikimlen patlatırım seni,1,PROFANITY
07a1b128-d466-4ea3-8ed8-f6c9e4e3ae77,yaşlı adam tepine tepine çıkışıyordu,0,OTHER
55f36b94-27e7-4506-aa4b-5f0b5270f495,hal böyle olunca patent vekilliği denen mesleğin önemi ortaya çıkıyor açıklamasını yapıyor,0,OTHER
e421d89a-19ed-42e6-8270-9d52a9a7b197,sevginizi duygularınızı orospu çocuklarına değil doğru insanlara gösterin,1,PROFANITY
063bef66-7c59-4549-b780-16b579f8c264,amında öss sınavı yaparım 2 miyon kişi girer,1,PROFANITY
f62fcca5-25e3-47bc-ae70-d6f87da5cf66,yere düşen varsa gelir götümüze girer,1,PROFANITY
032a3c36-87c0-4672-a23e-86167e398dca,matematik fizik kimya ana dersleri mühendislik bölümü öğrencileri birlikte alıyorduk,0,OTHER
a2bce4b9-0cb0-4412-92e8-c5e5ee155f19,atölyeler boyama enerji astronomi heykel kukla film denizcilik dans dramadır,0,OTHER
7beb81d8-b644-42d1-9422-61a1e4924acd,vefasız evlat çıktın,1,INSULT
4e1e8c52-a4dc-4e97-84eb-90611c40976c,öğrenci mazereti sebebiyle ayrıldığı noktadan öğrenciliğine devam eder,0,OTHER
a19f7b7d-3100-47b2-9bd6-2aec2c048f0b,istisnaları tenzih ediyoruz,0,OTHER
15d2082e-6705-42d6-a835-13ab4fd9366b,pamuk eller cebe lütfen sarı yahudilik yapmayalım,1,RACIST
4f05bb18-65c4-47ba-8d08-373d15d651ae,çöp gibisin,1,INSULT
d3e9d5c8-9ba0-4a7a-9bef-86ec4dfc908a,soğan erkeği,1,INSULT
5eee8070-f452-4b14-92f7-886019cc9583,kendi ülkelerinde kadınlara davranıyorlarsa bize öyle davranacaklar ülkeyi afganistan’a çevirecekler,1,RACIST
7a8f3a98-417c-4262-9950-c8fedf12e910,akıl yoksunu,1,INSULT
1c698c73-da50-4229-88a1-5baa963318f0,olduğun gece anan mahalleyi inletmiş,1,PROFANITY
9daae62a-c2d2-4121-8590-453123f0a9f7,konuşa konuşa beynimi siktin,1,PROFANITY
31a63513-03f8-4a13-b10b-ef4efe87ceb7,bunun yarayacağını biliyorum,0,OTHER
e51d402c-a1fc-4aa4-a1e1-a44f5c889481,inek çalıştın oldu,1,INSULT
ed1c037a-0b37-46cd-967a-3b11dfb4169b,seni çöpe atacağim poşete yazık,1,INSULT
804939d7-ea1a-49b2-ba6c-c1facce4520b,kus kadar aklin yok,1,INSULT
fc15913a-a526-427e-a0e5-04e99e0a5c68,adam bizi dolandırdı sikti attı orospu çocuğu,1,PROFANITY
e9a6afb6-ea39-4624-a8eb-dbdd0309b9dd,önemli mi saptama,0,OTHER
5a2766df-cf84-40c6-83c2-6e5b196303ab,sonuç olarak şunu söyleyebiliriz,0,OTHER
2ea33307-bfc8-4b78-b563-99974eb53683,diğerleri değilsin,0,OTHER
87b3e2f2-4c74-4688-be3a-9a676b531064,horoz taşak kadar aklın var at yarağı kadar akıl vermeye kalkıyorsun,1,PROFANITY
06f2be32-922f-45d1-8e12-832fb3adc2f6,şeye sıfırdan başladık,0,OTHER
beab64f8-2783-4732-bb89-940c0ccb343b,çeşitler genellikle taze tüketime yönelik olarak kullanılmaktadır,0,OTHER
7f801c67-cc11-4d4b-83ca-883caf1256cb,özür dilemeliyim bilemiyorum,0,OTHER
237bd39d-b3ea-479d-a102-35fb255f19f1,tavşan sikini taşa sürtmüşte dağı siktim sanmış,1,PROFANITY
bd3ab732-6273-4be6-bd17-279b5f7b28ec,insansı haşere,1,INSULT
d69a3bc9-d233-4fd3-b723-612f3ca6fd7e,erkekler birşeyden yakınmazlar kadın zaman söylenip dururlar,1,SEXIST
f5dd06d8-3ad3-48f5-b1a4-2b263919b217,amını genini siktiğim,1,PROFANITY
e5e201b8-838e-4e90-a0bd-c9212ea9c72f,kadın namusunu korumalıdır erkekle olmaz,1,SEXIST
eaaccb23-68bf-4764-b05d-7e08ffab8bfc,günahsızları öldürerek elde edeceğini düşündüğün neyse buna gerçekten inanıyor musun,0,OTHER
10a91126-7df6-4a88-8ea6-b17b7d7e29a6,iyi vejetaryen olamayacak kadar yarak yedim,1,PROFANITY
0f8e82bf-26ce-4e03-892d-11b36535a524,bölüm henüz hazırlanma aşamasındadır kısa zamanda hizmete sunulacaktır,0,OTHER
3403bff0-5bbc-4c8c-a215-2aa078e28b50,sekreterini siken çayı kendi demler,1,PROFANITY
f9ce7a7f-c7c1-494f-aae0-5b17cfe6d80d,kafan basmıyor laz aklı var sende,1,RACIST
e9c52e7b-7e73-488c-a39f-fd220376e719,organ bekleyen hastalar helikopter kaldırıldı,0,OTHER
e96d6ad3-96c7-43a6-a2aa-9b02622ea4e3,kızılderililer korkulan figürdür,1,RACIST
dca10086-c784-42d8-b93c-40efbece1312,durum kadınlarda bacak kalça karın bel yan taraflarında görülürken erkeklerde özellikle karın bel bölgeleri sorunlu bölgelerdir,0,OTHER
8fb925f6-0c0c-4980-a088-0280fae5b22e,otelin yolunu bulmakta zorlandı,0,OTHER
e1567a09-8946-4504-ada1-2f136c5265e1,akıllı atını över ahmak hatununu över,1,SEXIST
60d23fc9-e23d-45ff-b0d9-3ae3087ccad9,beynin çalışıyor muydu senin,1,INSULT
59ee126a-d890-4178-bd1c-de3e2906a705,burnun havada,1,INSULT
5daaea0f-4c83-43a0-b146-d9f75f4e4e68,mars aslan burcu geçişini ben sizler açısından gayet önemli dönem olarak görüyorum,0,OTHER
11466957-1909-4bab-adf1-e5920c9a47b4,sözlü sınava katılmaya hak kazanan adayların isimleri adayın sözlü sınav tarih saati aşağıdaki listede yayınlanmaktadır,0,OTHER
ba0342e0-8ff7-4f2a-ab5c-9d2780ffd219,kuşkusuz büyük ön yargı etrafımızdaki orospu çocuklarını insan sanmamızdır,1,PROFANITY
153ccac4-3547-426d-9aca-771e38d9525e,ampul yanıyorsun,1,INSULT
45bd6443-aa56-41b8-a66d-aa2ec8b3cd59,entegre ürünler etkin uygun maliyetli güvenli çözümü sağlamak ar entegre veri güvenlik ürünleri dizisi geliştirmiştir,0,OTHER
7bbbd3b4-a0bd-409b-8568-f503c8938c21,hesabı alabilir miyim lütfen,0,OTHER
05a753e9-f727-4206-8030-ef2d21cfe36d,hayat seni got etmis,1,PROFANITY
5605b20e-8f87-49aa-b44b-1e6a45f4a075,saçların kötü olmuş,1,INSULT
22affb1b-4649-4d3b-ad0b-06cd7c028d5e,okuyup adam olacakmış peh,1,INSULT
5ced0fd4-f436-4297-9301-ea93bdab37c0,fare cıyaklıyorsun,1,INSULT
ee64fa1b-d0f3-424e-9d02-8185bc4a3547,koca götlü orospu seni,1,PROFANITY
0f71eab7-cd77-4778-8e26-c8530f798e68,ekonomisi ağırlıklı olarak tarım ürünlerine dayanır,0,OTHER
f220abd6-1516-4b95-80f5-9cc14470ed5c,avradı er zapdetmez,1,SEXIST
6511b3fd-4d5f-4af0-b957-630fcc1c61dc,kendini şirret kadından koru iyi olanına güvenme,1,SEXIST
eeda2b0a-81c7-4e5a-8c45-ab11f455474e,fabrika üretimi rekabet etmek mümkün olmazdı,0,OTHER
14a49173-0ced-417c-8b81-ae72945e11fe,erkek kardeşim matematikte iyidir,0,OTHER
053daa29-189a-4a51-bf88-3e0a1b095796,senin kardeş olmaz olsun,1,INSULT
d3617673-0f9f-44fc-808e-5551c93f2f3c,paket silah benzeri eşyaların bagajda güvenli şekilde taşınmasını sağlar,0,OTHER
28e978d8-90cd-4bd8-9795-368e1d0d9c20,içsel köpek,1,INSULT
278fd985-8da2-4c32-8860-44a632466490,100 tane penisin olsa yine içime almam,1,PROFANITY
17b9bbcd-06db-4219-962a-c5acee93731c,şişko patates,1,INSULT
c862963a-ff04-47b0-8aff-5d83d4df2f9d,erkek istediğini yapar,1,SEXIST
0e0978f2-5c57-4f2a-83fd-dde13584cfe8,moralleri iyi,0,OTHER
9aac98fa-f197-4409-8c20-29a48bfff910,emeği geçen mesai arkadaşlarıma genç kardeşlerimize teşekkür ediyorum,0,OTHER
54a7ad81-1c04-4c81-9a7f-de69e90e1d05,gavur tohumundan gelme,1,RACIST
ed3e9a4e-5a17-4841-b7d9-88065447eac1,devlet planlama teşkilatının görüşünü okuyarak kendisini haklı çıkarmaya çalıştı,0,OTHER
dff678b2-2439-46bd-a980-d240c4bf9f66,karısının yanından ayrılmadığına göre hanımköylü olmaya devam ediyor,1,SEXIST
b6616cd6-fb81-454f-8341-d50d634e7d10,korkunçsun insanlara böyle yaparsın,1,INSULT
fa3c0448-4081-4bb3-b9aa-fd83a4de7c2c,alayınızın amına koyayım,1,PROFANITY
4cf09ecb-69aa-4124-a72e-bcc4b948a1d1,arap ülkelerinin faydadan çok zararlarının olması,1,RACIST
4920d009-02ae-49f1-a734-98d278a5b00c,ergenekon davasının asıl anlattığı tam budur,0,OTHER
29a7c1d9-6cf2-4346-b6f5-d754338fe791,siktir git,1,PROFANITY
0fd92756-0d38-4f55-a222-541fe800bf8e,kızda arnavut inadı var mübarek,1,RACIST
d2ea177f-3482-4e9a-8617-5dce68592709,kafan basmıyor kaç kere söyleyeceğim sana,1,INSULT
60b07096-2e88-42f1-b721-3b47ffbe541f,tam hödüksün,1,INSULT
29edf86e-c573-4462-b613-8fb293e775e9,fırtınalı sanatçı ruhu sevgi coşkusunun köpüğünü höpürdeterek içmiş bundan böyle kadın onun tatsız bayat içkiyle dolu kadehten değer taşımaz olmuştu,0,OTHER
5144cd5d-34b3-4254-a93f-372585b81821,cingene corbasi,1,RACIST
a7607545-d35a-4e31-8ac7-c75bba4b50af,kürde el ver kol ister yatmaya yer ister,1,RACIST
5bb9b8f3-d883-4dd1-9a1a-a682da3a2ce7,regaip kelimesi güzel şeyleri arzu etmek istemek elde etmeye gayret etmek anlamlarına gelir,0,OTHER
820e316c-d3f1-442c-9fe7-c980651dcfd6,erkek adamın erkek oğlu olur,1,SEXIST
4c57ae3a-6673-4995-9fa5-4650a2cf86cd,ultra süper gerizekalı,1,INSULT
96c1e49f-e82b-4aa7-8922-bb53dc8048e3,yunan yoğurdu var mağazada,0,OTHER
c38fc2ba-fddf-4b09-a332-55ffb3ff2d63,gereken modüllerle bütünleşik çalışmaktadır,0,OTHER
5fcb9826-294d-46db-8e8a-19ae490b0478,keline gunes kremi suruyor musun,1,INSULT
712f35da-c174-415a-97f4-d37d50559a2d,kadın eleman almayın işi beceremezler,1,SEXIST
88383ee3-49c3-4867-9499-50ac10da6e9f,osmanlılar ilk baştan kurucu unsur olarak türk etnisitesindendir,0,OTHER
e9b731aa-4eb5-4389-9199-095a72d5305e,allah rahmet eylesin topragi bol olsun,0,OTHER
460e30b4-9f84-4c71-b9b5-c52b90edbcd3,erkek rengi mavidir,1,SEXIST
492d8493-e5b6-4d9f-9869-d0ba4e3a2035,depoda aglarken bulundu artik yuzu gulsun,0,OTHER
3c6cd022-66a2-4806-9745-9f57c1d482b4,i̇ki yüzlü olduğunu bilmiyordum,1,INSULT
2614dd53-1c4d-4311-8fec-ac2159244583,gezilerde hava koşulları nedeniyle program kaptan tarafından değiştirilebilir,0,OTHER
7f748828-c1ad-413a-9914-6add9a695c18,madem ermenisin istemeden vermelisin,1,RACIST
2e50f20f-7151-41f5-8a24-d81fc322fef5,senin önyargını ağzından sikerim götünden yutkunursun,1,PROFANITY
9f89147a-e18b-4cae-a8fc-395f87f212af,ön dişlerinin arasından otoban geçer,1,INSULT
cd38719b-1727-4f62-b8a0-6fee14b54c45,çingen eşeği önden gider,1,RACIST
84f5012e-d154-43d4-bd8a-10cae34710dc,arap sabunu araplar yapış yapış,1,RACIST
e820cea7-1e2a-4ce6-b57c-56b35af2bea3,afrika avrupaya karşı çıkmayarak sömürülmeyi hak etmiştir,1,RACIST
dad3c143-e28b-4512-845e-ec1367980331,kadın erkek çocuk doğrumak zorundadır,1,SEXIST
edef0856-8d88-42ce-91ef-60e16eb8cf6d,kadın susmayı bilmeli,1,SEXIST
b7828015-5f9d-47df-b1d9-7afe0e58dc15,i̇zmirin kızına güven olmaz,1,RACIST
6316ed94-fb90-4e96-8c94-57fdce71de59,turkiyeye herkes vizesiz gelebiliyor avrupaya vize ciksin kac ay bekliyoruz,1,RACIST
4318cf70-4660-4b36-9b8a-3097ffd84bdd,devede boy var hatırlatırım,1,INSULT
7de1c0a5-5403-4af0-88f2-a80067bfdbd2,abonelik süresi sona ermiştir,0,OTHER
34692024-b21b-4413-8537-79dc858daa55,alice virüsten etkilenmeyen kısım insanla birlikte hayatta kalmaya çalışır,0,OTHER
ca250d64-b65a-4cd9-8a06-8ca2ebf03008,çürük elmayı bizim takıma alırsın sen,1,INSULT
c8c54d3b-aef9-4566-aed7-31ce46828a69,tiyatroya kadın eli deydiği belli,1,SEXIST
17c62b8c-39bb-4a70-852f-abb51c85c72b,hayat sanırım bizleri ortaklaştıran yanlarıyla öykülerime yansıyor,0,OTHER
6f5d78f5-b84b-4136-bf82-f24a6e8b3399,kulağındaki deliği sikerim,1,PROFANITY
fc9ce188-494a-4258-b781-1cebd9bb3653,suriyeli erkekler abazadır,1,RACIST
1d8a02b2-83b1-47b3-b961-243a4e99b85a,ermeniler yeryüzünün yılanıdır,1,RACIST
ff784bff-c76f-4554-ad05-5f85917dee1b,son durak çorum ananın amına korum,1,PROFANITY
8c0a717e-e71c-4b0f-a330-8f5dccf92409,seni sikerim hafta bulanık sıçarsın,1,PROFANITY
5afe548a-b6cb-491c-b5af-8dc39484a16e,anneni ikinci abdülhamit ‘in saz ekibi siksin,1,PROFANITY
4bd093ba-d0b2-4067-88fe-cf31417301b1,fahişeler pezevenklerden namusludur,1,PROFANITY
f6389eef-0a98-4da5-93f6-9c7bdc9aa925,akşam ezanından sonra dışarı çıkan kadın aranıyordur,1,SEXIST
703376dd-985a-487c-bc13-fabad864d37c,geldim ana oldu,0,OTHER
8295f5c5-1d15-4156-a831-29ef09ae79dd,araştırmalara göre şişman insanların kalpleri zayıf yaşıtları kadar sağlıklı olabiliyor,0,OTHER
a6c74e00-95d7-4d9f-bd12-c3b5c8e51a06,kadar gülüp geçtiğim var kigülmeyi bırakırsam hayatınızı sikerim,1,PROFANITY
ca8b2ee4-b522-48c7-a9be-12b64bc966cf,yuvalarını yere yakın yerlere yapan böcekçil kuşlardır,0,OTHER
536a59e2-d13f-49d4-baed-c16ab82e21dc,evlenmedigine gore tam anlamiyla ev kizi olmussun,1,SEXIST
778e440f-c4aa-4035-94a1-a3fb3d2b91d6,seninle arkadaş olmaz ister,1,INSULT
7100393d-9c77-4c6c-a972-8b35a0fa28d7,filmi projelerimi kopyaladıklarını sevindim işte içimdeki zeki kişi,0,OTHER
e2254a92-3d3f-4721-9d5b-58416ce1490d,erken kalksan iyi olur,0,OTHER
